'Transaction_ID', 'User_ID', 'Merchant_Name', 'Txn_Category', 'Amt', 'Approved_Amt', 'Rejected_Amt', 'Txn_Type', 'Txn_Wallet', 'Txn_Status', 'Bill_Uploaded_Date', 'Claim_Raised_Date', 'Bill_Approved_Date', 'Rejection_Reason', 'Txn_Year', 'Txn_Month', 'Txn_Date', 'Rebate_Eligibility', 'Fuel_Surcharge', 'Rebate_Amount', 'Type', 'Manual_Txn', 'Approval_Status', 'SubmittedAt', 'ReimbursedAt', 'CancelledAt'
"2d2183f7-1e6c-4103-9673-858f2e92aa9c","01016334-2379-491f-acb6-ebcc5b0c2d97","Chamiers Chennai Tnin","Office Wear","150.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-14","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"f3199ceb-0bed-4ce0-9cf4-9f7ecf8b8372","3078ff95-fc4e-445a-94b9-71c0736edf41","Oyster Reef Chennai Tnin","Food/Provisions","111.0","111.0","0.0","DEBIT","FBA","SUCCESS","2023-05-15 12:05:11.167","1970-01-01 05:30:00.0","2023-05-15 16:57:29.802","","2023","MAY","2023-05-15","true","false","33.3","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"157c3cf6-f7ef-421c-9262-50f9c1e02588","01016334-2379-491f-acb6-ebcc5b0c2d97","Zomato Online Order Gurgaon Hain","Food/Provisions","1433.61","1433.61","0.0","DEBIT","TA","SUCCESS","2023-05-19 22:47:13.355","1970-01-01 05:30:00.0","2023-05-20 11:51:15.395","","2023","MAY","2023-05-15","false","false","0.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"37b1d258-12ce-44ba-aff5-e321aa1b8c46","95741f52-7d37-4176-947a-3def3c34396c","Kr Venugopalan Chennai Tnin","Fuel & Travel","336.46","336.46","0.0","DEBIT","FBA","SUCCESS","2023-05-15 19:27:38.227","1970-01-01 05:30:00.0","2023-05-15 22:08:31.354","","2023","MAY","2023-05-15","true","false","67.292","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"13386bc3-856e-4a7d-9a05-3819b40ea479","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bangalore Kain","Food/Provisions","443.0","443.0","0.0","DEBIT","FBA","SUCCESS","2023-05-17 13:00:09.835","1970-01-01 05:30:00.0","2023-05-17 15:32:24.778","","2023","MAY","2023-05-16","true","false","132.9","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"700453b6-5f7e-42e0-8055-776eae676bff","01016334-2379-491f-acb6-ebcc5b0c2d97","Idumban Service Stationchennai Tnin","Fuel & Travel","3.6","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-16","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"5525ef5c-743f-43ba-a917-437e8afef1a5","3078ff95-fc4e-445a-94b9-71c0736edf41","Gayathri Auto Services Chennai Tmin","Fuel & Travel","26.39","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-16","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"eaed8fa1-70f3-47b4-8de1-ab29007a14e3","95741f52-7d37-4176-947a-3def3c34396c","Jr Agencies Chennai Tmin","Fuel & Travel","7.48","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-16","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"268c766f-ee9a-4332-b13d-0cf547c13dfa","01016334-2379-491f-acb6-ebcc5b0c2d97","Alv Fuels Chennai Tmin","Fuel & Travel","23.55","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-16","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"a129248f-8c8d-4147-88a9-f3854723050f","95741f52-7d37-4176-947a-3def3c34396c","Jr Agencies Chennai Tmin","Fuel & Travel","9.0","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-16","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"a64f0535-7361-4c8e-86e5-ba7e3ee89d06","95741f52-7d37-4176-947a-3def3c34396c","Jr Agencies Chennai Tmin","Fuel & Travel","9.8","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-16","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"7e373337-3cd0-4406-adb0-57f8ae965946","3078ff95-fc4e-445a-94b9-71c0736edf41","Gayathri Auto Services Chennai Tmin","Fuel & Travel","47.1","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-16","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"24380a2b-b7c1-40ea-8802-fd0aa639148e","95741f52-7d37-4176-947a-3def3c34396c","Jr Agencies Chennai Tmin","Fuel & Travel","7.8","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-16","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"04e234f8-5695-4904-9049-d3e9c41cf03a","3078ff95-fc4e-445a-94b9-71c0736edf41","Super Service Station Chennai Tmin","Fuel & Travel","47.1","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-16","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"2ef72419-28b1-45f9-97a5-cf5ca98e059d","01016334-2379-491f-acb6-ebcc5b0c2d97","Gayathri Auto Services Chennai Tmin","Fuel & Travel","23.55","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-16","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"e287a856-9a10-4eca-a1af-3f09242fd9e6","3078ff95-fc4e-445a-94b9-71c0736edf41","Idumban Service Statio Chennai Tnin","Fuel & Travel","3000.0","3000.0","0.0","DEBIT","FBA","SUCCESS","2023-05-17 12:52:45.75","1970-01-01 05:30:00.0","2023-05-17 15:32:12.066","","2023","MAY","2023-05-16","true","false","900.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"67398b19-159a-4bff-bf8e-885da4c63a5f","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bengaluru Kain","Food/Provisions","638.0","638.0","0.0","DEBIT","FBA","SUCCESS","2023-05-17 12:59:31.193","1970-01-01 05:30:00.0","2023-05-17 15:31:40.303","","2023","MAY","2023-05-17","true","false","191.4","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"47eb0b94-981b-493e-b526-a31e03b2c9fd","95741f52-7d37-4176-947a-3def3c34396c","Kr Venugopalan Chennai Tnin","Fuel & Travel","3.36","0.0","0.0","DEBIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-17","true","true","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"445a9600-5643-4d90-a677-86da01dc0398","3078ff95-fc4e-445a-94b9-71c0736edf41","Oyster Reef Chennai Tnin","Food/Provisions","111.0","111.0","0.0","DEBIT","FBA","SUCCESS","2023-05-17 13:22:27.823","1970-01-01 05:30:00.0","2023-05-17 15:31:27.845","","2023","MAY","2023-05-17","true","false","33.3","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"4cb9c2a5-2350-4231-8889-875cc81f9691","95741f52-7d37-4176-947a-3def3c34396c","Ministry Of Company Affdelhi Dlin","Fuel & Travel","100.0","100.0","0.0","DEBIT","FBA","SUCCESS","2023-05-17 21:54:00.63","1970-01-01 05:30:00.0","2023-05-17 22:06:14.622","","2023","MAY","2023-05-17","true","false","20.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"304a7ae9-574b-4e86-9a4f-e2baf8ad32a6","95741f52-7d37-4176-947a-3def3c34396c","Zomato Media Pri Ltd Rdelhi Dlin","Food/Provisions","160.45","160.45","0.0","DEBIT","FBA","SUCCESS","2023-05-17 20:45:44.676","1970-01-01 05:30:00.0","2023-05-17 21:47:22.572","","2023","MAY","2023-05-17","true","false","32.09","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"e2b29cb8-2e44-4378-b207-7b65bac4df17","01016334-2379-491f-acb6-ebcc5b0c2d97","The Elite Petrol Servi Chennai Tnin","Fuel & Travel","2000.0","2000.0","0.0","DEBIT","FBA","SUCCESS","2023-05-19 08:28:17.289","1970-01-01 05:30:00.0","2023-05-19 16:30:21.468","","2023","MAY","2023-05-18","true","false","600.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"613b91dc-724d-4cb0-9e9c-c2287460c02d","95741f52-7d37-4176-947a-3def3c34396c","Bigbasket Bangalore Kain","Food/Provisions","1.0","1.0","0.0","DEBIT","FBA","SUCCESS","2023-05-18 22:10:44.992","1970-01-01 05:30:00.0","2023-05-18 22:48:03.146","","2023","MAY","2023-05-18","true","false","0.2","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"e07ffa32-c2ad-40a4-a98e-411a50ada9e1","95741f52-7d37-4176-947a-3def3c34396c","Greenland Bakery And Swchennai Tnin","Food/Provisions","210.0","0.0","0.0","DEBIT","TA","FAILED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-18","false","false","0.0","T","false","FAILED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"c05959a4-30ff-4f4c-9f00-7d93a327fffa","95741f52-7d37-4176-947a-3def3c34396c","Greenland Bakery And Swchennai Tnin","Food/Provisions","210.0","210.0","0.0","DEBIT","FBA","SUCCESS","2023-05-18 22:08:51.096","1970-01-01 05:30:00.0","2023-05-18 22:47:23.49","","2023","MAY","2023-05-18","true","false","42.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"89b7d48e-3a19-4258-b41d-aa7b684ae8e7","95741f52-7d37-4176-947a-3def3c34396c","Ministry Of Company Affdelhi Dlin","Fuel & Travel","2.75","0.0","0.0","DEBIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-19","true","true","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"0dd9fe66-527f-4cbc-aa35-36b22bee1b4e","01016334-2379-491f-acb6-ebcc5b0c2d97","Ajnabi Mithaai Private Chennai Tnin","Food/Provisions","270.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-19","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"e4fc15c9-6feb-4eb0-90bc-6d3ccc1e5a93","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bengaluru Kain","Food/Provisions","280.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-19","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"00024818-4147-499c-ae17-54c45970a22d","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bengaluru Kain","Food/Provisions","863.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-19","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"f6fb2e16-4530-49cc-9cf9-cb094a8dc9d0","95741f52-7d37-4176-947a-3def3c34396c","TA Credited","Other","482.0","0.0","0.0","CREDIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-19","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"c11d2814-906a-4e0f-89aa-052659782fa5","3078ff95-fc4e-445a-94b9-71c0736edf41","TA Credited","Other","1795.0","0.0","0.0","CREDIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-19","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"85be995c-e892-42e4-ab16-3799459ad7c8","01016334-2379-491f-acb6-ebcc5b0c2d97","Dunzodigitalpvtltd Gurgaon Hrin","Other","77.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-19","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"d5e86569-f3ae-4edb-8376-f297bcc5b15f","01016334-2379-491f-acb6-ebcc5b0c2d97","The Elite Petrol Servi Chennai Tnin","Fuel & Travel","20.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-20","false","true","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"a4bc2385-5943-4007-b863-88b1b5a8884c","01016334-2379-491f-acb6-ebcc5b0c2d97","Zomatoprivatelimited Gurgaon Hrin","Food/Provisions","117.45","117.45","0.0","DEBIT","TA","SUCCESS","2023-08-24 22:37:30.893","1970-01-01 05:30:00.0","2023-08-25 00:14:29.488","","2023","MAY","2023-05-20","false","false","0.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"589df1fa-1f7d-44df-a45d-60ee86559443","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bengaluru Kain","Food/Provisions","3204.0","3204.0","0.0","DEBIT","TA","SUCCESS","2023-05-22 11:08:49.229","1970-01-01 05:30:00.0","2023-05-22 12:38:11.206","","2023","MAY","2023-05-20","false","false","0.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"b5dbe2ed-13a2-4e3c-b8d7-9eaced1eb1e9","95741f52-7d37-4176-947a-3def3c34396c","Bpcl Janaani Agencies Tiruvallur Tnin","Fuel & Travel","547.75","547.75","0.0","DEBIT","FBA","SUCCESS","2023-05-21 22:18:20.984","1970-01-01 05:30:00.0","2023-05-21 23:05:30.183","","2023","MAY","2023-05-21","true","false","109.55","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"517dde25-f252-4951-b21b-c92bb0b90796","95741f52-7d37-4176-947a-3def3c34396c","Swiggy Bengaluru Kain","Food/Provisions","229.0","121.0","0.0","DEBIT","FBA","SUCCESS","2023-05-21 22:12:23.295","1970-01-01 05:30:00.0","2023-05-21 23:05:22.766","","2023","MAY","2023-05-21","true","false","24.2","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"7e62e089-68b5-467a-8dae-87d3b3b8c310","95741f52-7d37-4176-947a-3def3c34396c","T Mart Tiruvallur Tnin","Food/Provisions","200.0","200.0","0.0","DEBIT","FBA","SUCCESS","2023-05-22 10:19:49.509","1970-01-01 05:30:00.0","2023-05-22 12:03:29.881","","2023","MAY","2023-05-22","true","false","40.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"01b5cd02-98e6-418a-b79e-050dedaff55f","3078ff95-fc4e-445a-94b9-71c0736edf41","The Elite Petrol Servi Chennai Tnin","Fuel & Travel","3000.0","3000.0","0.0","DEBIT","FBA","SUCCESS","2023-05-25 14:16:44.596","1970-01-01 05:30:00.0","2023-05-25 16:47:38.276","","2023","MAY","2023-05-22","true","false","900.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"23c4dac7-2d00-4ddc-a3d8-53f38a540aeb","95741f52-7d37-4176-947a-3def3c34396c","T Mart Tiruvallur Tnin","Food/Provisions","288.0","288.0","0.0","DEBIT","FBA","SUCCESS","2023-05-23 08:12:55.791","1970-01-01 05:30:00.0","2023-05-23 13:27:35.876","","2023","MAY","2023-05-23","true","false","57.6","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"4274e8b0-8588-472f-ac3b-323e6e8671a2","95741f52-7d37-4176-947a-3def3c34396c","Bpcl Janaani Agencies Tiruvallur Tnin","Fuel & Travel","6.47","0.0","0.0","DEBIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-23","true","true","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"122e162e-ecae-46aa-ba1a-cea4e01ada10","95741f52-7d37-4176-947a-3def3c34396c","Swiggy Bengaluru Kain","Food/Provisions","108.0","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-23","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"1fc8235f-9844-49b2-bda8-0a9f79610271","01016334-2379-491f-acb6-ebcc5b0c2d97","Gayathri Auto Services Chennai Tmin","Fuel & Travel","1500.0","1500.0","0.0","DEBIT","FBA","SUCCESS","2023-05-23 13:25:18.747","1970-01-01 05:30:00.0","2023-05-23 14:20:21.731","","2023","MAY","2023-05-23","true","false","450.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"919fa4a5-2378-4410-8868-929a93bb2ede","95741f52-7d37-4176-947a-3def3c34396c","Oyster Reef Chennai Tnin","Food/Provisions","42.0","0.0","0.0","DEBIT","TA","FAILED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-23","false","false","0.0","T","false","FAILED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"16f5f0b3-d66a-4234-918a-6953ba04aa97","95741f52-7d37-4176-947a-3def3c34396c","Oyster Reef Chennai Tnin","Food/Provisions","42.0","42.0","0.0","DEBIT","FBA","SUCCESS","2023-05-23 16:58:01.521","1970-01-01 05:30:00.0","2023-05-23 18:28:55.385","","2023","MAY","2023-05-23","true","false","8.4","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"914ee160-c89b-4625-ae5b-0b14d19e5ed3","95741f52-7d37-4176-947a-3def3c34396c","Bharat Petroleum Corpo Chennai Tnin","Fuel & Travel","302.61","302.61","0.0","DEBIT","FBA","SUCCESS","2023-05-24 11:41:37.413","1970-01-01 05:30:00.0","2023-05-24 12:04:02.075","","2023","MAY","2023-05-24","true","false","60.522000000000006","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"f6595956-0ae2-4f71-8819-c70a4f09337f","3078ff95-fc4e-445a-94b9-71c0736edf41","The Elite Petrol Servi Chennai Tnin","Fuel & Travel","35.4","0.0","0.0","DEBIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-24","true","true","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"3c3b0555-ff48-40fc-9e9c-2e30c3926919","01016334-2379-491f-acb6-ebcc5b0c2d97","Gayathri Auto Services Chennai Tmin","Fuel & Travel","41.25","0.0","0.0","DEBIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-25","true","true","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"f96b8538-6c76-4895-95c3-d1f44a611ef5","01016334-2379-491f-acb6-ebcc5b0c2d97","TA Credited","Other","1433.61","0.0","0.0","CREDIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-25","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"69dd0c9e-e7d5-4501-a886-5d884e80948c","95741f52-7d37-4176-947a-3def3c34396c","TA Credited","Other","1009.0","0.0","0.0","CREDIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-25","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"926bd84a-0c0f-4471-bbdb-5388ddcb4890","01016334-2379-491f-acb6-ebcc5b0c2d97","FBA Credited","Other","5000.0","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-25","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"1b9f2bfb-6723-46ae-a704-88187ff5a430","95741f52-7d37-4176-947a-3def3c34396c","FBA Credited","Other","3000.0","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-25","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"81228831-5ad9-4b18-9866-af0817aa35e3","3078ff95-fc4e-445a-94b9-71c0736edf41","FBA Credited","Other","5000.0","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-25","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"57ca0992-bcc4-421a-83d6-941b4d0445bd","95741f52-7d37-4176-947a-3def3c34396c","Amazon Gurgaon Hrin","Books & Periodicals","1859.0","1859.0","0.0","DEBIT","TA","SUCCESS","2023-05-26 07:33:28.411","1970-01-01 05:30:00.0","2023-05-26 09:46:55.585","","2023","MAY","2023-05-25","false","false","0.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"33ac3909-9e3c-4fd3-ad98-aa36a89f6328","95741f52-7d37-4176-947a-3def3c34396c","Swiggy Bengaluru Kain","Food/Provisions","229.0","229.0","0.0","DEBIT","FBA","SUCCESS","2023-05-25 22:10:23.478","1970-01-01 05:30:00.0","2023-05-26 07:07:44.666","","2023","MAY","2023-05-25","true","false","45.8","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"b72c07f9-25fe-4b29-a06d-4f3dad0937eb","95741f52-7d37-4176-947a-3def3c34396c","Bharat Petroleum Corpo Chennai Tnin","Fuel & Travel","3.03","0.0","0.0","DEBIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-26","true","true","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"11d62cba-8f20-4683-99cc-15f2b85b8620","3078ff95-fc4e-445a-94b9-71c0736edf41","Grand Sweets And Snack Chennai Tnin","Other","1782.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MAY","2023-05-26","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"a34c6fe2-3d8a-46f2-9ec0-171a2454829a","3078ff95-fc4e-445a-94b9-71c0736edf41","Sree Hanisha Service Stkanchipuram Tnin","Fuel & Travel","3000.0","3000.0","0.0","DEBIT","FBA","SUCCESS","2023-05-30 11:40:00.612","1970-01-01 05:30:00.0","2023-05-30 14:39:48.818","","2023","MAY","2023-05-26","true","false","900.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"a1611de4-9440-4a9a-bd30-cd4f3ec3957b","95741f52-7d37-4176-947a-3def3c34396c","Vijayalakshmi Agency 2 Chennai Tnin","Fuel & Travel","400.26","400.26","0.0","DEBIT","FBA","SUCCESS","2023-05-27 09:39:41.326","1970-01-01 05:30:00.0","2023-05-27 16:20:18.582","","2023","MAY","2023-05-26","true","false","80.05199999999999","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
